orig_index,raw_name,disambiguated_entity,disambiguated_entity_id
4139,rachel levine,rachel levine,970136443
4140,rachel maddow,rachel maddow,1756955705
4141,rachel patzer,rachel patzer,3933250973
4143,rachel thorn heathcock,rachel thorn heathcock,2754352442
4144,rachna shah,rachna shah,949922251
4147,rae cooper,rae cooper,3878077197
4148,rafael fonseca,rafael fonseca,2632971076
4149,rafael felix espinoza,rafael felix espinoza,239611494
4150,rafael lugo,rafael lugo,3076271350
4151,raghavendra mirmira,raghavendra mirmira,151686676
4152,rahm emanuel,rahm emanuel,4205503216
4153,rahul bharat,rahul bharat,3416341936
4154,rahul gupta,rahul gupta,1760560013
4155,rahul sharma,rahul sharma,1166570228
4156,rahuldeb sarkar,rahuldeb sarkar,2065648023
4157,raina macintrye,raina macintyre,3254641121
4158,raina macintyre,raina macintyre,3254641121
4159,raina mcintyre,raina macintyre,3254641121
4160,raj brahmbhatt,raj brahmbhatt,3175644336
4161,raj govindaiah,raj govindaiah,1626986776
4162,raja krishnamoorthi,raja krishnamoorthi,952930266
4163,rajeev venkayya,rajeev venkayya,3122530927
4164,rajesh gandhi,rajesh gandhi,2753270167
4165,rajesh parikh,rajesh parikh,4023747002
4166,rajib dasgupta,rajib dasgupta,3480632583
4167,rajita sinha,rajita sinha,1862632876
4168,rajiv rajan,rajiv rajan,764483968
4169,rakesh tammabattula,rakesh tammabattula,2768489285
4170,ralph baine,ralph baine,3014291653
4171,ralph lauren,ralph lauren,2514433786
4172,ralph northam,ralph northam,3637800339
4173,ralph vassallo,ralph vassallo,1590153970
4174,ralycon teixeira,ralycon teixeira,3768174199
4175,ram bhat,ram bhat,1340592616
4176,ram yeleti,ram yeleti,765748184
4177,rama thyagarajan,rama thyagarajan,1564442240
4178,ramesh raskar,ramesh raskar,1764228430
4179,rami abdulrahman,rami abdulrahman,1426100941
4180,rami zurayk,rami zurayk,3120768670
4181,ramin oskoui,ramin oskoui,2634180095
4182,ramin toloui,ramin toloui,3317803497
4183,ramjee,ramjee,2205927923
4184,ramy incocencio,ramy incocencio,2220343051
4185,ramzi khamis,ramzi khamis,3068567381
4186,rand paul,rand paul,916607046
4187,randall kroszner,randall kroszner,1872801425
4188,randall kuhn,randall kuhn,2812231020
4189,randall s leonard,randall s leonard,2269095351
4190,randall williams,randall williams,3184135866
4191,randy cron,randy cron,3432820266
4192,randy junge,randy junge,1085781630
4193,randy taplitz,randy taplitz,2766390785
4194,randy watson,randy watson,795502893
4195,randy worobo,randy worobo,2922425023
4196,ranit mishori,ranit mishori,2153645582
4197,raphael viscidi,raphael viscidi,195930657
4198,raquel bono,raquel bono,970796959
4199,ras baraka,ras baraka,2231367462
4200,rashida tlaib,rashida tlaib,608886708
4201,rashmi rao,rashmi rao,1765543550
4202,rattner,rattner,737666983
4203,ratula chakraborty,ratula chakraborty,2683186948
4204,raul roa,raul roa,1051067887
4205,raul ruiz,raul ruiz,2040488419
4206,ravi anupindi,ravi anupindi,2239735148
4207,ravi dhar,ravi dhar,3638878728
4208,susan ray,susan ray,3382648354
4209,rebecca givan,rebecca kolins givan,1490083867
4210,rebecca haley,rebecca haley,3828091328
4211,rebecca kolins givan,rebecca kolins givan,1490083867
4212,rebecca mansour,rebecca mansour,129916006
4213,rebecca parker,rebecca parker,1619972276
4214,rebecca pellett madan,rebecca pellett madan,3824450301
4215,rebecca seligman,rebecca seligman,4218261618
4216,rebecca spector,rebecca spector,2246711999
4217,rebecca sunenshine,rebecca sunenshine,1032966527
4218,rebecca webster,rebecca webster,1547863871
4219,rebekah gee,rebekah gee,2042248081
4220,recep tayyip erdogan,recep tayyip erdogan,1440104548
4221,tedros adhanom ghebreyesus,tedros adhanom ghebreyesus,3199289592
4223,reena aggarwal,reena aggarwal,516588243
4224,reena ninan,reena ninan,244777681
4225,regina benjamin,regina benjamin,3332806069
4226,reid epstein,reid epstein,3734654596
4227,reis thebault,reis thebault,1989887918
4228,rekha kuttikat,rekha kuttikat,116847317
4229,remington nevin,remington nevin,2797340813
4230,remy coeytaux,remy coeytaux,1213817682
4231,rena steinzor,rena steinzor,83972862
4232,renate mai dalton,renate mai dalton,3978196965
4233,renato favero,renato favero,2382762963
4235,retsef levi,retsef levi,3508638001
4236,reuben elovitz,reuben elovitz,3939039037
4237,reuterscarlos barria,reuterscarlos barria,828288972
4238,reutersdaniele mascolo,reutersdaniele mascolo,8541634
4239,reutersdylan martinez london,reutersdylan martinez london,3074678331
4240,reutersjason lee beijing,reutersjason lee beijing,663853134
4241,reuterslindsey wasson,reuterslindsey wasson,3319930784
4242,reuterstom brenner washington,reuterstom brenner washington,2965758285
4243,reutersyuri gripas washington,reutersyuri gripas washington,826162208
4244,rhea liang,rhea liang,2347006238
4245,rhea paul,rhea paul,2257520999
4246,ricardo azziz,ricardo azziz,3454118267
4247,ricardo castaneda empathy,ricardo castaneda empathy,2819530527
4248,ricardo ramirez,ricardo ramirez,569681297
4249,riccardo valentini,riccardo valentini,3573853518
4250,rice mcdonald,glenn rice mcdonald,4018993174
4251,rich besser,richard besser,1858746638
4252,rich mccormick,rich mccormick,3911526891
4253,richa bhatia,richa bhatia,4131890889
4255,richard benjamin,richard benjamin,3668364902
4256,richard besser,richard besser,1858746638
4257,richard binzel,richard binzel,2482114424
4258,richard branson,richard branson,3206545387
4259,richard brennan,richard brennan,564356392
4260,richard briffault,richard briffault,1893948852
4261,richard bullough,richard bullough,2863289450
4262,richard carmona,richard carmona,372719259
4263,richard coker,richard coker,3213302179
4264,richard dawood,richard dawood,1394452824
4265,richard e peltier,richard e peltier,3000775826
4266,richard ebright,richard ebright,2342698632
4267,richard epstein,richard epstein,2864843487
4268,richard fording,richard fording,1237051861
4269,richard greil,richard greil,1347135292
4270,richard grenell,richard grenell,3894187938
4271,richard hasen,richard hasen,3615840676
4272,richard hatchett,richard hatchett,886735560
4273,richard horton,richard horton,2989750782
4274,richard jackson,richard jackson,3606948048
4275,richard keller,richard keller,3106768070
4276,richard kuhn,richard kuhn,2319227919
4277,richard l revesz,richard l revesz,361111960
4278,richard martinello,richard martinello,4175305620
4279,richard mcgregor,richard mcgregor,3964621411
4280,richard oberhelman,richard oberhelman,372711610
4281,richard ostfeld,richard ostfeld,1153973228
4282,richard p sloan,richard p sloan,2944897577
4283,richard painter,richard painter,3240586628
4284,richard pan,richard pan,1290806605
4285,richard portes,richard portes,4005835767
4286,richard schabas,richard schabas,4159428960
4287,richard schilsky,richard schilsky,89596313
4288,richard sheehan,richard sheehan,3799369934
4289,richard shelby,richard shelby,3260482009
4290,richard stone,richard stone,1525243407
4291,richard sugrue,richard sugrue,1040393230
4292,richard summers,richard summers,1567827547
4293,richard sylla,richard sylla,2319860596
4294,richard tedder,richard tedder,3319680552
4295,richard thomas,richard thomas,3607508703
4296,richard tubb,richard tubb,2526522634
4297,richard v riggs,richard v riggs,1000535906
4298,richard vautrey,richard vautrey,335499251
4299,richard viney,richard viney,3410736660
4300,richard wilding obe,richard wilding obe,3897215889
4301,richard winchester,richard winchester,146348644
4302,richard wunderink,richard wunderink,1876209563
4303,rick brennan,rick brennan,2621355255
4304,rick burton,rick burton,3676971756
4305,rick hasen,rick hasen,1483269313
4306,rick loftus,rick loftus,2506631387
4307,rick martinello,richard martinello,4175305620
4308,rick pescatore,rick pescatore,2422293871
4309,rick pollack,rick pollack,1166924672
4310,rick scott,rick scott,3579681213
4312,rigano,gregory rigano,2185109177
4314,rinesh parmar,rinesh parmar,3925131028
4315,rio giardinieri,rio giardinieri,1448252053
4316,risa m mish,risa m mish,3855099515
4317,rishi desai,rishi desai,2877927226
4318,rishi sunak,rishi sunak,966965888
4319,rita,maria rita gismondo,1450916291
4320,rita wilson,rita wilson,2821096253
4321,ritchie,ritchie,89506323
4322,ritu thamman,ritu thamman,3439418587
4323,rob burton,rob burton,2083710765
4324,rob davidson,rob davidson,2684437516
4325,rob gore,rob gore,3670007934
4326,rob grenfell,rob grenfell,1253558158
4327,rob harwood,rob harwood,2663500559
4328,rob jackson,rob jackson,767887053
4329,rob mayeda,rob mayeda,2412153267
4330,rob mccoy,rob mccoy,1673189314
4331,rob richardson,rob richardson,509470790
4332,robert a neimeyer,robert a neimeyer,1219766935
4333,robert a salata,robert a salata,2033563507
4334,robert amler,robert w amler,2057469028
4335,robert anolik,robert anolik,439401628
4336,robert atmar,robert atmar,818779986
4337,robert b ford,robert b ford,1878546903
4338,robert benjamin,robert benjamin,3169300580
4339,robert bickers,robert bickers,317515886
4340,robert blanchard,robert blanchard,943326821
4341,robert bollinger,robert bollinger,506596521
4342,robert bothwell,robert bothwell,4200405293
4343,robert breunig,robert breunig,3282852798
4344,robert caudill,robert caudill,3012224884
4345,robert cherry,robert cherry,748750783
4346,robert chesney,robert chesney,964643599
4347,robert cohen,robert l cohen,1944452987
4348,robert david siegel,robert david siegel,753720774
4349,robert dingwall,robert dingwall,4279008108
4350,robert dunne,robert dunne,3255489748
4351,robert epstein,robert epstein,2590106474
4352,robert faris,robert faris,3961879406
4353,robert femia,robert femia,1977320876
4354,robert foronjy,robert foronjy,2924440002
4355,robert gallo,robert gallo,2380509629
4356,robert gary,robert gary,606547801
4357,robert glatter,robert glatter,965107750
4358,robert goldman,robert goldman,3198554113
4359,robert hacking,robert hacking,2875851767
4360,robert hariri,robert hariri,2127252497
4361,robert harrison,robert harrison,3042126511
4362,robert hendershott,robert hendershott,14182751
4363,robert hockett,robert hockett,2552114520
4364,robert inman,robert inman,3232446280
4365,robert j kim farley,robert j kim farley,867320228
4366,robert jenrick,robert jenrick,4000937576
4367,robert kadlec,robert kadlec,2184443774
4368,robert kaplan,robert kaplan,3073980020
4369,robert kelchen,robert kelchen,1336935092
4370,robert kim farley,robert j kim farley,867320228
4371,robert kuznia,robert kuznia,3115599501
4372,robert l cohen,robert l cohen,1944452987
4373,robert levin,robert levin,1852361408
4374,robert m mcnab,robert m mcnab,2484393307
4375,robert nied,robert nied,47304013
4376,robert o brien,robert o brien,2863976193
4377,robert peston,robert peston,3247948696
4378,robert quigley,robert quigley,2174057197
4379,robert r johnson,robert r johnson,3638980905
4380,robert r redfield,robert r redfield,2419576861
4381,robert reich,robert reich,1667699640
4382,robert robbins,robert robbins,4200618757
4383,robert salata,robert a salata,2033563507
4384,robert schlager,robert schlager,1539756107
4385,robert shiller,robert shiller,4267700285
4386,robert shrum,robert shrum,257777490
4387,robert siegel,robert david siegel,753720774
4388,robert stevens,robert stevens,2965164491
4389,robert summerer,robert summerer,25339149
4390,robert talisse,robert talisse,2209928530
4391,robert thompson,robert thompson,3633811942
4392,robert truog,robert truog,4051416032
4393,robert uzzo,robert uzzo,3909930066
4394,robert w amler,robert w amler,2057469028
4395,robert wachter,robert wachter,498995484
4397,robert west,robert west,1797300045
4398,robert winters,robert winters,4236459534
4399,robert yoon,robert yoon,1290622539
4400,roberto bernabei,roberto bernabei,3665018387
4401,roberto burioni,roberto burioni,1597496427
4402,roberto cosentini,roberto cosentini,3212404385
4403,roberto perotti,roberto perotti,1948338975
4404,roberto posada,roberto posada,3297196332
4405,roberto rona,roberto rona,3350979008
4406,roberto stella,roberto stella,2451189468
4407,robertson,robertson davenport,1129604991
4408,robertson davenport,robertson davenport,1129604991
4409,robin armstrong,robin armstrong,1236174504
4410,robin carre,robin carre,2891040291
4411,robin gurwitch,robin gurwitch,2875015201
4412,robin howe,robin howe,2111895739
4413,robin may,robin may,2902371770
4414,robin murphy,robin murphy,4065236360
4415,robin patel,robin patel,65557070
4416,robin shattock,robin shattock,1844800742
4417,robin thompson,robin thompson,3596785005
4418,robin wallace,robin wallace,1203055724
4419,robin weiss,robin weiss,3999506380
4420,robyn gershon,robyn gershon,3044387564
4421,robyn nelson,robyn nelson,3234862450
4422,robynn cox,robynn cox,160262633
4423,rochelle shen,rochelle shen,1269780590
4424,rochelle walensky,rochelle walensky,104651191
4425,rod hochman,rod hochman,2463615902
4426,rod pearce,rod pearce,3054647976
4427,roderick seamster,roderick seamster,4100742778
4428,rodney ho,rodney howard browne,720267979
4429,rodney howard browne,rodney howard browne,720267979
4430,rodney ramcharan,rodney ramcharan,2649099973
4431,rodney rohde,rodney rohde,4014774252
4432,rodriguez,fernando rodriguez artalejo,1600440108
4434,rogelio saenz,rogelio saenz,1748345459
4435,roger alvarez,roger alvarez,1909434902
4436,roger farmer,roger farmer,1934066262
4437,roger goodell,roger goodell,4254880401
4438,roger klein,roger klein,2940376803
4439,roger mcintyre,roger mcintyre,3146692831
4440,roger porter,roger porter,2182050081
4441,roger ray,roger ray,1140976910
4442,roger shapiro,roger shapiro,2614716337
4443,roger wong,roger wong,1354048558
4444,rohan miller,rohan miller,2316165138
4445,rohan radhakrishna,rohan radhakrishna,3592277309
4446,rohini haar,rohini haar,1567110173
4447,rohith malya,rohith malya,3390934215
4448,roisin commane,roisin commane,3248975928
4449,roland more,roland more,1993564098
4450,roman frydman,roman frydman,2634980498
4451,romano paolucci,romano paolucci,568835760
4452,ron chapman,ron chapman,660885555
4453,ron daniels,ron daniels,879185049
4454,ron desantis,ron desantis,351389091
4455,ron hira,ron hira,930260480
4456,ron klain,ron klain,866838127
4457,ron paul,ron paul,1691748405
4458,ron waldman,ronald waldman,2554145532
4459,ron wright,ron wright,1108105771
4460,ron yee,ron yee,1706338002
4461,ronald bayer,ronald bayer,1993610174
4462,ronald brownstein,ronald brownstein,3637571469
4463,ronald inglehart,ronald inglehart,650024590
4466,ronald waldman,ronald waldman,2554145532
4467,ronna mcdaniel,ronna mcdaniel,3947853877
4468,ronny l jackson,ronny l jackson,1545223000
4469,roojin habibi,roojin habibi,2896189447
4470,rory medcalf,rory medcalf,1918958193
4471,rosalind chou,rosalind chou,3050569574
4472,rosella mamoli zorzi,rosella mamoli zorzi,3463353227
4473,roselle chen,roselle chen,457025587
4474,rosemarie truglio,rosemarie truglio,204210127
4475,rosemary taylor,rosemary taylor,2070350242
4476,rosen huynh,rosen huynh,3472050038
4477,rosena allin khan,rosena allin khan,3697269960
4478,roshini rajapaksa,roshini rajapaksa,118032559
4479,rosina racioppi,rosina racioppi,1791258511
4480,ross baker,ross baker,2695302567
4481,ross klein,ross klein,4267610185
4482,ross macdonald,ross macdonald,3876393785
4483,ross mcdonald,ross macdonald,3876393785
4485,rowland kao,rowland kao,1379668873
4486,roxane cohen silver,roxane cohen silver,1955069339
4487,roxanne sutocky,roxanne sutocky,1620227085
4488,roy anderson,roy anderson,4175497497
4489,roy blunt,roy blunt,2431257055
4490,roy fried,roy fried,114067415
4491,roy kwong,roy kwong,1948277201
4492,roya ijadi maghsoodi,roya ijadi maghsoodi,4185447944
4495,rudolf richard eggers,rudolf richard eggers,270859813
4496,rupert beale,rupert beale,3765419426
4497,rupert murdoch,rupert murdoch,2213165895
4498,rush limbaugh,rush limbaugh,1647769076
4499,ruslandashinsky,ruslandashinsky,1301511456
4500,russel buhr,russell g buhr,1680479536
4502,russell g buhr,russell g buhr,1680479536
4503,russell jeung,russell jeung,391558898
4504,russell moore,russell moore,902657535
4505,russell weg,russell weg,3144246886
4506,ruth ann crystal,ruth ann crystal,4107231497
4507,ruth ben ghiat,ruth ben ghiat,2547499029
4508,ruth faden,ruth faden,2762267110
4509,ruth harlow,ruth harlow,3282626906
4510,ruth karron,ruth karron,3660675935
4511,ruth mcdermott levy,ruth mcdermott levy,2307974290
4512,ruth michaelson,ruth michaelson,3048344031
4513,rv asokan,rv asokan,2417616982
4515,ryan calo,ryan calo,683752260
4516,ryan demmer,ryan demmer,890783807
4517,ryan mcgarry,ryan mcgarry,3905824223
4518,ryan saavedra,ryan saavedra,4214247853
4519,ryan stanton,ryan stanton,1374157434
4522,saad b omer,saad b omer,3600129505
4523,saad omer,saad b omer,3600129505
4524,sabra klein,sabra klein,1974474377
4525,sabra m abbott,sabra m abbott,1124228944
4526,sabrina corlette,sabrina corlette,910608467
4529,sacha stelzer braid,sacha stelzer braid,4012926989
4530,sachin nagrani,sachin nagrani,2771907527
4531,sadiq khan,sadiq khan,3515490296
4533,saheli roy choudhury,saheli roy choudhury,3856341060
4534,sahil parikh,sahil parikh,1105897309
4536,saif badr,saif badr,2792327340
4538,saira sheikh,saira sheikh,4285293324
4539,salaj masand,salaj masand,271477724
4540,sally bloomfield,sally bloomfield,229153256
4541,sally goza,sally goza,3349253193
4542,sally watkins,sally watkins,890303820
4544,salvatore pardo,salvatore pardo,495255530
4545,salvatore stolfo,salvatore stolfo,3551394071
4546,sam crane,sam crane,1643282867
4547,sam fink,sam fink,2622261057
4549,sam lessin,sam lessin,450376637
4550,samantha gaines,samantha gaines,3717958869
4551,samara klar,samara klar,3318659187
4552,sami angawi,sami angawi,2544540444
4553,samir sinha,samir sinha,3766676079
4554,samson yuen,samson yuen,3770588359
4555,samuel,jeremy samuel faust,3084643079
4556,samuel greene,samuel greene,146169031
4557,samuel v scarpino,samuel v scarpino,3480388405
4558,sandeep garg,sandeep garg,208648870
4559,sander van der linden,sander van der linden,3714352368
4561,sandesh gulhane,sandesh gulhane,649515517
4562,sandra emerson,sandra emerson,1907526390
4563,sandra kane gill,sandra kane gill,2035551884
4564,sandra quinn,sandra quinn,2077057226
4565,sandra r hernandez,sandra r hernandez,294748020
4566,sandra smith,sandra smith,3701736986
4567,sandra sucher,sandra sucher,442881936
4568,sangeeta bhatia,sangeeta bhatia,2741734583
4569,sania ashraf,sania ashraf,4037349908
4570,sanjay gupta,sanjay gupta,43674942
4571,sanjay kurani,sanjay kurani,1720243175
4572,sanjay maggirwar,sanjay maggirwar,1790415857
4573,sanjay mehta,sanjay mehta,612062398
4574,sanjay pingle,sanjay pingle,1417168843
4575,sanjaya senanayake,sanjaya senanayake,2700862704
4576,sanjukta paul,sanjukta paul,3586845072
4578,sara cody,sarah cody,3595171670
4579,sara goldrick rab,sara goldrick rab,3833041342
4580,sara hogan,sara hogan,1188925983
4581,sara lederman,sara lederman,1366196374
4582,sara moniuszko fauci,sara moniuszko fauci,729717623
4583,sara perry,sara perry,2906518374
4584,sara rosenbaum,sara rosenbaum,3223509693
4585,sarah aitken,sarah aitken,1428492893
4586,sarah bloom raskin,sarah bloom raskin,2148782198
4587,sarah caddy,sarah caddy,462490448
4588,sarah cm,sarah cm,1962113208
4589,sarah cody,sarah cody,3595171670
4590,sarah colby,sarah colby,727688281
4591,sarah hawkes,sarah hawkes,218374276
4592,sarah huckabee sanders,sarah huckabee sanders,1102485932
4594,sarah kilpatrick,sarah kilpatrick,900328506
4595,sarah low,sarah low,1197290327
4596,sarah maza,sarah maza,396431557
4597,sarah moyer,sarah moyer,2520198886
4598,sarah park,sarah park,2472337614
4599,sarah parkinson,sarah parkinson,1493216978
4600,sarah reagan steiner,sarah reagan steiner,3024770840
4601,sarah rudman,sarah rudman,2162739381
4602,sarah swindells,sarah swindells,3125547865
4603,sarah t roberts,sarah t roberts,2871109146
4604,sarah turbett,sarah turbett,701691235
4605,sarah van orman,sarah van orman,3412143175
4606,sarah zaidi,sarah zaidi,1784634597
4607,sarai eitches,sarai eitches,2300345381
4608,sarfaraz munshi,sarfaraz munshi,683062809
4610,sarosh ashraf janjua,sarosh ashraf janjua,2092305915
4611,sascha meinrath,sascha meinrath,253206464
4612,saskia popescu,saskia v popescu,4263417224
4613,saskia v popescu,saskia v popescu,4263417224
4614,saul coronado de leon,saul coronado de leon,3426250991
4615,saule omarova,saule omarova,2727798852
4616,saveez saffarian,saveez saffarian,775073682
4617,sayed attaullah sayedzai,sayed attaullah sayedzai,3953786620
4619,schaffner,william schaffner,707318531
4621,scott allen,scott allen,2836792142
4623,scott braithwaite,scott braithwaite,3771999660
4624,scott burris,scott burris,92569846
4625,scott coltrane,scott coltrane,1341852302
4626,scott fauble,scott fauble,2607380050
4627,scott fullwiler,scott fullwiler,387951021
4628,scott galloway,scott galloway,1384906673
4629,scott gottlieb,scott gottlieb,1147644266
4630,scott halpern,scott halpern,368111801
4631,scott harris,scott harris,2733166607
4632,scott hensley,scott hensley,1644020054
4633,scott kelley,scott kelley,526393589
4634,scott lindquist,scott lindquist,3525822762
4635,scott mckeown,scott mckeown,2762267891
4636,scott mcnabb,scott mcnabb,4263984626
4637,scott morrison,scott morrison,1610357270
4638,scott morrow,scott morrow,2237012452
4639,scott nass,scott nass,667180065
4640,scott pace,scott pace,3520301985
4641,scott pelley,scott pelley,3064317626
4642,scott rein,scott rein,1000772545
4643,scott rivkees,scott rivkees,3233044757
4644,scott samlan,scott samlan,1732243288
4645,scott schieman,scott schieman,3491195899
4646,scott segal,scott segal,1601083782
4647,scott steiner,scott steiner,2379807731
4648,scott weaver,scott weaver,1199278952
4649,scott weavil,scott weavil,825002092
4650,scott weisenberg,scott weisenberg,1603595275
4651,sean,sean asiquq topkok,25141744
4652,sean asiquq topkok,sean asiquq topkok,25141744
4653,sean conley,sean p conley,811085412
4655,sean dempsey,sean dempsey,709144246
4656,sean hannity,sean hannity,2444413450
4657,sean leng,sean leng,1974339727
4658,sean o leary,sean o leary,2721468761
4659,sean p conley,sean p conley,811085412
4660,sean safford,sean safford,2198342413
4661,sean truman,sean truman,1729519939
4662,sebastian condrea,sebastian condrea,1164707239
4663,sebastian yancev,sebastian yancev,1470686782
4664,seema shah,seema shah,1612303949
4665,seema verma,seema verma,1279202351
4666,seema yasmin,seema yasmin,1739385462
4667,segundo rodriguez,segundo rodriguez,1599389955
4668,seligsohn,seligsohn,807929206
4670,semansky fauci,semansky fauci,1873679212
4672,senthil veeraraghavan,senthil veeraraghavan,1090437285
4673,serena masino,serena masino,1103202814
4674,serena williams,serena williams,1459241755
4675,serene srouji,serene srouji,4151937700
4676,sergei skripal,sergei skripal,3948645215
4677,sergio cattaneo,sergio cattaneo,1581019421
4678,seth cohen,seth cohen,2744419144
4679,seth meyers,seth meyers,558957649
4680,shabana khan,shabana khan,684576037
4681,shah mahmood qureshi,shah mahmood qureshi,1284230374
4682,shahid jameel,shahid jameel,229092793
4683,shakuntala banaji,shakuntala banaji,625883805
4684,shamez ladhani,shamez ladhani,3236573279
4685,shane g owens,shane g owens,3558611797
4686,shane oliver,shane oliver,3662508640
4687,shane paul mcghie,shane paul mcghie,3672723018
4688,shannon gibson,shannon gibson,2159130796
4689,shanthi kappagoda,shanthi kappagoda,2044954029
4690,shaomeng jia,shaomeng jia,623261106
4691,sharon a mcgrath morrow,sharon a mcgrath morrow,2875092102
4692,sharon balter,sharon balter,2662699069
4693,sharon goldfarb,sharon goldfarb,3916342420
4694,sharon nachman,sharon nachman,1557594730
4695,shavkat mirziyoyev,shavkat mirziyoyev,1361686627
4696,shawn evans,shawn evans,1871640330
4697,shawn nasseri,shawn nasseri,1348545480
4698,shawna lee,shawna lee,2260822791
4699,sheila bird,sheila bird,2103610542
4700,sheila nix,sheila nix,4288808416
4701,shela putri sundawa,shela putri sundawa,2194377425
4702,sheldon campbell,sheldon campbell,4142345887
4703,sheldon jacobson,sheldon jacobson,3911866212
4704,sheli radoshitzky,sheli radoshitzky,2856973425
4705,shelley conroy,shelley conroy,171672488
4706,sheng jifang,sheng jifang,1158113857
4707,shengjie lai,shengjie lai,4283222762
4708,shereef elnahal,shereef elnahal,2784488849
4709,sheri jacobson,sheri jacobson,2589941946
4710,sherlita amler,sherlita amler,4040869848
4711,sherrod brown,sherrod brown,2326903793
4712,sherry h y,sherry h y,418395445
4713,shi muying,shi muying,1723504268
4714,shi yinhong,shi yinhong,3349106445
4715,shi zhengli,shi zhengli,1990858926
4716,shigeru omi,shigeru omi,2656523370
4717,shinichi niwa,shinichi niwa,1143059341
4718,shinu syamalan,shinu syamalan,1902575636
4719,shinzo abe,shinzo abe,142801779
4720,shira doron,shira doron,2874523957
4721,shiv pillai,shiv pillai,1193205332
4722,shondipon laha,shondipon laha,2879228373
4723,shubhra singh,shubhra singh,1994465878
4724,shuhan he,shuhan he,3640235036
4725,shupe,shupe,1770219747
4726,siddhartha mukherjee,siddhartha mukherjee,1921176370
4728,silva bino,silva bino,1808223910
4729,silvana agatone,silvana agatone,2603830408
4730,silvio brusaferro,silvio brusaferro,158632892
4731,silviu itescu,silviu itescu,179570172
4732,simon anthony,simon anthony,1283684188
4733,simon clarke,simon clarke,3262705251
4734,simon hewat,simon hewat,2156227941
4735,simon judkins,simon judkins,3962785068
4736,simon perry,simon perry,299456805
4737,simon stevens,simon stevens,3860175030
4738,simon walsh,simon walsh,15220380
4739,simon wessely,simon wessely,2712491937
4740,simone wildes,simone wildes,4251694478
4742,sion roy,sion roy,205327129
4743,siouxsie wiles,siouxsie wiles,3151085188
4744,sirous asgari,sirous asgari,188168060
4745,siu ping lam,siu ping lam,1054270420
4746,sneha topgi,sneha topgi,2521856054
4747,sobolewski,sobolewski,3552898024
4748,sofia aadawy,sofia aadawy,2863360663
4749,sofia mendonca,sofia mendonca,3442207605
4751,sofia pendley,sofia pendley,1851472948
4752,sohan japa,sohan japa,2369017756
4754,somil viradia,somil viradia,4012765868
4755,sonal gupta,sonal gupta,2946325744
4756,sonal tuli,sonal tuli,2260804665
4757,sonia angell,sonia y angell,30624507
4758,sonia giusto,sonia giusto,3999288041
4759,sonia singh,sonia singh,773521039
4760,sonia y angell,sonia y angell,30624507
4761,sonya babu narayan,sonya babu narayan,2486635124
4762,soo kim,soo kim,1396756365
4763,sophie bostock,sophie bostock,3251942138
4764,sophie gregoire trudeau,sophie gregoire trudeau,1139138298
4765,sophie richardson,sophie richardson,3681764424
4766,sopon iamsirithaworn,sopon iamsirithaworn,2222425322
4768,sotiris tsiodras,sotiris tsiodras,3711055562
4769,soumya swaminathan,soumya swaminathan,1432342442
4770,speranta dumitru,speranta dumitru,597021519
4771,srinivas rajkumar,srinivas rajkumar,1186028469
4773,stacey mearns,stacey mearns,974679854
4774,stacia martin west,stacia martin west,1956248630
4775,stacie san miguel,stacie san miguel,2429544530
4776,staffan sylvan,staffan sylvan,1791193117
4779,stanley deresinski,stanley deresinski,1172510659
4780,stanley perlman,stanley perlman,3301278345
4781,stanley plotkin,stanley plotkin,31236376
4782,stanley rosen,stanley rosen,1135163042
4783,stathis giotis,efstathios giotis,1200054970
4784,stefan baral,stefan baral,3533217674
4785,stefan flores,stefan flores,134302903
4786,stefan hanson,stefan hanson,2358131852
4787,stefan jeremiah,stefan jeremiah,3154579571
4788,stefan rousseau,stefan rousseau,4080832703
4789,stefani reynolds,stefani reynolds,2591374201
4790,stefano fagiuoli,stefano fagiuoli,4150154072
4791,stefano m bertozzi,stefano m bertozzi,2956526579
4792,stefano magnone,stefano magnone,3358044253
4793,stefano menzo,stefano menzo,4192717812
4794,stefano ragazzi,stefano ragazzi,2682265110
4795,steffie woolhandler,steffie woolhandler,3827570438
4796,stelios haji ioannou,stelios haji ioannou,2197141323
4797,stella hines,stella hines,80298839
4798,stella kyriakides,stella kyriakides,415475282
4799,sten linnarsson,sten linnarsson,3910615424
4800,sten vermund,sten vermund,3718171277
4801,steny h hoyer,steny h hoyer,1906292712
4802,steph,stephen curry,2962639040
4803,steph curry,stephen curry,2962639040
4804,stephan hahn,stephen m hahn,1079774693
4805,stephanie cacioppo,stephanie cacioppo,2892448508
4806,stephanie grisham,stephanie grisham,1594985207
4807,stephanie hall,stephanie hall,4204062356
4808,stephanie luce,stephanie luce,1403546662
4809,stephanie nebehay,stephanie nebehay,999021733
4810,stephen anderson,stephen anderson,2727413209
4811,stephen avila,stephen avila,945897390
4812,stephen baker,stephen baker,501788951
4813,stephen blatt,stephen blatt,2975148112
4814,stephen burks,stephen burks,3841490942
4815,stephen c morris,stephen c morris,2464002695
4816,stephen colbert,stephen colbert,3330317803
4817,stephen curry,stephen curry,2962639040
4818,stephen farnsworth,stephen farnsworth,3442292091
4819,stephen felt,stephen felt,2451423859
4820,stephen ferguson,stephen ferguson,3656494407
4821,stephen gluckman,stephen gluckman,2033425903
